TDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADH1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMIM10L2B-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAMTSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRRC38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALHM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBE4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GORASP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCLK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSTCD-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONECUT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ST3GAL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02870,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNOT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNORD73B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSP90AA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXOC3L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBTB44-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC6A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM193B-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRD5A3-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP2A7P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBNO1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTBD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL9P7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR7E19P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RORB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUBAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP12A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLHL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCN2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEX54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUNDC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGTR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOSL2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINK1-AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPHP3-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPEB1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS27P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL2L14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP8B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS3AP26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS3AP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DKK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV7-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL36B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDV3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPANXA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPANXA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDFIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC39A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH3RF3-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAGEB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZC3H10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP2U1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPANXC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENND6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSMD2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADARB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRP1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSTD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITPRIPL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIMBP3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIMBP3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD30BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNRHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGST3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOMM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACO2P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACNG6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSPO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMPSTE24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUC3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODAD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANXA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACMSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRPC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP2R5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGLEC11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCUBE1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGB1P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEND6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITM2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMUR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC52A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHC2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHC2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPPIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLEC4E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOXA10-AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPM3P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGEF26-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL14P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPEL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMOD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XKR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM240C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDH9A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL15P14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL15P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL15P7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFE2L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHB8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM184A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC1A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARK7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF1AKMT4-ECE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATR3P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEU4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGFBR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABARAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP14-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP2A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTMAP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTMAP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELOA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RASGEF1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT5C1B-RDH14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDH14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC30A4-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV3-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAFAH1B2P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABARAPL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSMB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NACA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCOA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITGA2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC5A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COX7A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPCAT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEMD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAU1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THAP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNU6-1099P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2orf73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPK3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNC-RHL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCT6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFTPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNJ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD3BP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDE4C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP9X,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBLCP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB39A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAPGEF4-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTN4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRGPRX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKBP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYG11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCRL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUMO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPATA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEA15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM13B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR2L13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLGA2P2Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLGA2P3Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN7SL725P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN7SL818P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR5K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQCF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYRK1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP1A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS3AP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTTY8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTTY8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C9orf152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPA2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMHB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNBD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMD11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTND5P11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAZAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALCOCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR137C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POU2F2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSD17B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPM1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUCA1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCNT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRRM2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDKN1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMYM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT5C1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFRP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUBA1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TARS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPCS2P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASP10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C11orf87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPEB2-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABRG3-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYCSP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSC22D1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACNG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL22RA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMAT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECPAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLV4-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTHFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXO9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAP1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDC23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRC6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTDSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSDE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HASPIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLCXD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL2L15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPLP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAPPC3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDDM3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYNLT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFTA1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM15-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COX8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFDN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRBOX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC26A5-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COQ10B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYBPC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NACC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIF19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCTN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMUB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLA-G,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHST8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM51-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLOC1S5-TXNDC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXNDC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCHF11-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF649-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNORA68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBMS2P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNU6-343P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAG5-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARL2-SNX15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNC45B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEUROD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMIM21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNIP2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCTD10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS15AP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM91A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEPHS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTCL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTTY6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTTY6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVP23B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVP23CP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SACM1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL4P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL4P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL4P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNORD33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPM1B-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFKFB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEPROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYNC1LI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVES-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6orf118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL36A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL36A-HNRNPH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POU4F2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDC42SE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
